latitude,longitude,gps_altitude_m,distance_m,speed_km/s,climb_m,climb_m(delta),climb_rate_m/s,glide_ratio,bearing,delta_bearing,elapsed_time,delta_time,temp,pressure,humidity,dew_point,wind_speed,wind_deg
37.1072,29.383933333333335,2432,7.109377248098384,25.593758093154182,4.0,39.0,4.0,1.777344312024596,141,25.0,5183.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10713333333333,29.383983333333333,2435,8.630874330996264,31.07114759158655,2.0,39.0,2.0,4.315437165498132,149,8.0,5184.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10701666666667,29.384,2439,13.032102455882244,46.915568841176075,2.0,40.0,2.0,6.516051227941122,173,24.0,5185.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.1069,29.383983333333333,2443,13.032102459938129,46.91556885577726,3.0,41.0,3.0,4.34403415331271,186,13.0,5186.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10678333333333,29.383933333333335,2446,13.689164961359259,49.28099386089333,6.0,45.0,6.0,2.2815274935598766,198,12.0,5187.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.106716666666664,29.38383333333333,2450,11.564992427752516,41.63397273990906,6.0,50.0,6.0,1.9274987379587527,230,32.0,5188.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.1067,29.38371666666667,2455,10.533829825828501,37.9217873729826,5.0,55.0,5.0,2.1067659651657005,259,29.0,5189.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.106716666666664,29.383616666666665,2459,9.079122419397365,32.68484070983051,4.0,60.0,4.0,2.269780604849341,281,22.0,5190.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.106766666666665,29.38355,2464,8.118274515126338,29.225788254454816,4.0,65.0,4.0,2.0295686287815844,313,32.0,5191.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10685,29.383483333333334,2468,10.983908165475299,39.542069395711074,5.0,73.0,5.0,2.1967816330950596,327,14.0,5192.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10691666666666,29.383466666666667,2474,7.545502645165914,27.163809522597294,5.0,79.0,5.0,1.509100529033183,348,21.0,5193.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10698333333333,29.3835,2478,7.969859930881452,28.691495751173232,4.0,84.0,4.0,1.992464982720363,21,33.0,5194.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10705,29.383566666666667,2483,9.47917960744598,34.125046586805524,3.0,86.0,3.0,3.159726535815327,38,17.0,5195.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.107083333333335,29.38365,2487,8.279612134371552,29.80660368373759,3.0,87.0,3.0,2.759870711457184,63,25.0,5196.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10711666666667,29.383766666666666,2491,11.01018616910155,39.63667020876558,4.0,86.0,4.0,2.7525465422753874,70,7.0,5197.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.107083333333335,29.383866666666666,2496,9.627740461028342,34.65986565970203,3.0,83.0,3.0,3.2092468203427806,112,42.0,5198.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.107033333333334,29.383966666666666,2500,10.478535142515153,37.72272651305455,3.0,82.0,3.0,3.492845047505051,122,10.0,5199.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10695,29.38405,2504,11.848975999889257,42.656313599601326,3.0,80.0,3.0,3.949658666629752,141,19.0,5200.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10685,29.384083333333333,2508,11.486669576840121,41.35201047662444,4.0,78.0,4.0,2.8716673942100304,165,24.0,5201.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.106766666666665,29.3841,2512,9.366206125064094,33.71834205023074,5.0,78.0,5.0,1.8732412250128188,170,5.0,5202.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10666666666667,29.384066666666666,2516,11.486671086177163,41.35201591023779,5.0,79.0,5.0,2.2973342172354325,194,24.0,5203.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.1066,29.384,2520,9.479197900828266,34.12511244298176,3.0,80.0,3.0,3.1597326336094222,218,24.0,5204.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10655,29.383916666666668,2524,9.255209736166089,33.31875505019792,2.0,80.0,2.0,4.627604868083044,233,15.0,5205.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.106516666666664,29.383816666666668,2528,9.627801462664747,34.66008526559309,3.0,80.0,3.0,3.2092671542215823,247,14.0,5206.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.106516666666664,29.38371666666667,2532,8.888735416149709,31.999447498138952,3.0,77.0,3.0,2.962911805383236,270,23.0,5207.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10655,29.383616666666665,2535,9.627801463371284,34.660085268136626,2.0,73.0,2.0,4.813900731685642,292,22.0,5208.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.106716666666664,29.3835,2540,11.954795554880583,43.0372639975701,2.0,67.0,2.0,5.9773977774402915,338,17.0,5210.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.1068,29.3835,2541,9.24830368156723,33.293893253642025,4.0,67.0,4.0,2.3120759203918073,0,22.0,5211.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.106883333333336,29.38355,2543,10.260767948776326,36.93876461559478,3.0,65.0,3.0,3.420255982925442,25,25.0,5212.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10695,29.383633333333332,2544,10.469342533524696,37.6896331206889,3.0,63.0,3.0,3.489780844508232,44,19.0,5213.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10698333333333,29.38371666666667,2545,8.279620819555573,29.80663495040006,4.0,63.0,4.0,2.0699052048888933,63,19.0,5214.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.107,29.383816666666668,2547,9.079090022129654,32.68472407966675,4.0,64.0,4.0,2.2697725055324134,78,15.0,5215.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.107,29.383916666666668,2550,8.888678935165835,31.999244166597002,4.0,65.0,4.0,2.2221697337914588,89,11.0,5216.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10698333333333,29.384,2552,7.634680716591109,27.484850579727993,3.0,64.0,3.0,2.544893572197036,104,15.0,5217.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10685,29.384166666666665,2557,11.848981966442869,42.65633507919433,2.0,61.0,2.0,5.9244909832214345,141,15.0,5219.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.106766666666665,29.384233333333334,2560,10.983908165474348,39.54206939570766,2.0,60.0,2.0,5.491954082737174,147,6.0,5220.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10666666666667,29.3843,2563,12.580938487417358,45.29137855470249,4.0,60.0,4.0,3.1452346218543394,152,5.0,5221.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.106566666666666,29.3843,2566,11.097964151008462,39.95267094363046,4.0,59.0,4.0,2.7744910377521155,180,28.0,5222.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10648333333334,29.38425,2568,10.260775516748401,36.938791860294245,3.0,57.0,3.0,3.4202585055828005,205,25.0,5223.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10641666666667,29.384149999999998,2572,11.5650191325975,41.634068877351,3.0,57.0,3.0,3.8550063775325003,230,25.0,5224.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.1064,29.384033333333335,2575,10.53387007371692,37.92193226538092,3.0,58.0,3.0,3.511290024572307,259,29.0,5225.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.106433333333335,29.383933333333335,2578,9.627814020349362,34.6601304732577,2.0,57.0,2.0,4.813907010174681,292,33.0,5226.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10648333333334,29.38385,2581,9.255218764346601,33.318787551647766,2.0,56.0,2.0,4.627609382173301,306,14.0,5227.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10661666666667,29.383733333333332,2586,9.479200287519438,34.12512103506998,2.0,56.0,2.0,4.739600143759719,321,8.0,5229.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.1067,29.3837,2588,9.711330069942235,34.960788251792046,2.0,56.0,2.0,4.855665034971118,342,21.0,5230.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.1069,29.3837,2593,11.097964588763116,39.95267251954722,2.0,52.0,2.0,5.548982294381558,0,0.0,5232.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10698333333333,29.38371666666667,2595,9.366205919864226,33.71834131151122,2.0,51.0,2.0,4.683102959932113,9,9.0,5233.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10706666666667,29.383733333333332,2596,9.366205792497217,33.71834085298998,2.0,49.0,2.0,4.6831028962486085,9,0.0,5234.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10715,29.383766666666666,2598,9.711325392603547,34.96077141337277,2.0,47.0,2.0,4.855662696301773,17,8.0,5235.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10726666666667,29.384116666666667,2604,8.88864777297212,31.99913198269963,2.0,42.0,2.0,4.44432388648606,89,11.0,5239.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10723333333333,29.384216666666667,2605,9.627724315281872,34.65980753501474,3.0,43.0,3.0,3.209241438427291,112,23.0,5240.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10718333333333,29.384316666666667,2606,10.478520346858835,37.722673248691805,2.0,41.0,2.0,5.239260173429417,122,10.0,5241.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.1071,29.3844,2607,11.848967050234402,42.65628138084384,2.0,39.0,2.0,5.924483525117201,141,19.0,5242.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10691666666666,29.38445,2610,11.097964807641135,39.952673307508086,2.0,36.0,2.0,5.548982403820568,180,26.0,5244.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.106633333333335,29.3843,2614,9.479196310405893,34.125106717461215,3.0,34.0,3.0,3.159732103468631,218,17.0,5247.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.1066,29.3842,2616,9.62779249092117,34.66005296731621,3.0,36.0,3.0,3.20926416364039,247,29.0,5248.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.107216666666666,29.383616666666665,2625,11.486667381279878,41.35200257260756,2.0,25.0,2.0,5.743333690639939,14,14.0,5258.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10731666666667,29.38365,2625,11.486666557457072,41.35199960684546,2.0,25.0,2.0,5.743333278728536,14,0.0,5259.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10795,29.38385,2627,11.196405383559929,40.30705938081575,2.0,17.0,2.0,5.5982026917799645,7,5.0,5266.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.1102,29.386266666666668,2625,11.761027280095972,42.339698208345496,2.0,8.0,2.0,5.880513640047986,61,4.0,5295.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11023333333333,29.3864,2627,12.415026065387588,44.69409383539532,4.0,13.0,4.0,3.103756516346897,72,11.0,5296.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11026666666667,29.3865,2628,9.627401362160139,34.658644903776505,4.0,17.0,4.0,2.4068503405400348,67,5.0,5297.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.110283333333335,29.3866,2630,9.078714581062032,32.68337249182331,3.0,21.0,3.0,3.026238193687344,78,11.0,5298.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.1105,29.386916666666668,2641,7.545493337012195,27.1637760132439,2.0,28.0,2.0,3.7727466685060973,11,19.0,5303.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.110683333333334,29.3867,2647,11.009728909766313,39.635024075158725,3.0,31.0,3.0,3.669909636588771,289,32.0,5306.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.1107,29.386566666666667,2648,11.994472557226107,43.18010120601398,3.0,33.0,3.0,3.998157519075369,278,11.0,5307.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11066666666667,29.386433333333333,2651,12.414956738520921,44.69384425867531,3.0,35.0,3.0,4.138318912840307,252,26.0,5308.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.1106,29.386316666666666,2653,12.738493498548255,45.858576594773716,2.0,36.0,2.0,6.369246749274128,234,18.0,5309.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11026666666667,29.3862,2659,12.947632959986901,46.611478655952844,2.0,37.0,2.0,6.473816479993451,180,18.0,5312.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10995,29.386766666666666,2665,13.836208390032006,49.810350204115224,3.0,31.0,3.0,4.612069463344002,74,31.0,5317.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11,29.386833333333332,2666,8.118092718924247,29.225133788127287,3.0,31.0,3.0,2.7060309063080825,46,28.0,5318.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11006666666667,29.3869,2667,9.479035632612273,34.12452827740419,2.0,32.0,2.0,4.739517816306137,38,8.0,5319.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11013333333333,29.38693333333333,2668,7.969817972261478,28.69134470014132,3.0,34.0,3.0,2.656605990753826,21,17.0,5320.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11033333333334,29.387033333333335,2671,7.969815309520156,28.69133511427256,2.0,35.0,2.0,3.984907654760078,21,9.0,5323.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.110416666666666,29.387033333333335,2673,9.248309335529752,33.29391360790711,2.0,36.0,2.0,4.624154667764876,0,21.0,5324.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.110483333333335,29.387016666666668,2674,7.545493380448624,27.163776169615048,2.0,37.0,2.0,3.772746690224312,348,12.0,5325.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.1103,29.386383333333335,2684,15.450253769669354,55.62091357080968,2.0,31.0,2.0,7.725126884834677,196,32.0,5331.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.110166666666665,29.386416666666666,2686,15.090987887389495,54.32755639460218,2.0,31.0,2.0,7.545493943694748,168,28.0,5332.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11005,29.386516666666665,2688,15.704882767802491,56.53757796408897,2.0,32.0,2.0,7.852441383901246,145,23.0,5333.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10995,29.3868,2692,13.836202763908142,49.81032995006931,2.0,34.0,2.0,6.918101381954071,105,17.0,5335.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10995,29.38693333333333,2694,11.851112256654226,42.664004123955216,4.0,37.0,4.0,2.9627780641635564,89,16.0,5336.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10998333333333,29.387033333333335,2696,9.627431864751532,34.658754713105516,2.0,36.0,2.0,4.813715932375766,67,22.0,5337.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11001666666667,29.387116666666667,2698,8.279357392744929,29.805686613881747,3.0,36.0,3.0,2.759785797581643,63,4.0,5338.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11006666666667,29.387183333333333,2700,8.118088970159135,29.22512029257289,2.0,36.0,2.0,4.059044485079568,46,17.0,5339.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11011666666667,29.387233333333334,2702,7.109274636235,25.593388690446,2.0,35.0,2.0,3.5546373181175,38,8.0,5340.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11018333333333,29.38725,2704,7.545494159449454,27.163778974018037,2.0,36.0,2.0,3.772747079724727,11,27.0,5341.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11026666666667,29.387216666666667,2706,9.711292993743927,34.96065477747814,2.0,37.0,2.0,4.855646496871963,342,29.0,5342.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11033333333334,29.387133333333335,2709,10.469112409592723,37.688804674533806,2.0,37.0,2.0,5.234556204796362,315,27.0,5343.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11035,29.387016666666668,2711,10.533342357284223,37.9200324862232,3.0,38.0,3.0,3.511114119094741,280,35.0,5344.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11033333333334,29.386866666666666,2714,13.460126626166872,48.45645585420073,2.0,38.0,2.0,6.730063313083436,262,18.0,5345.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11006666666667,29.386533333333333,2721,15.93963505554228,57.382686199952204,2.0,39.0,2.0,7.96981752777114,201,30.0,5348.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10993333333333,29.38655,2723,14.871261556457005,53.53654160324522,3.0,41.0,3.0,4.957087185485668,174,27.0,5349.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10981666666667,29.386616666666665,2725,14.239152307307004,51.26094830630522,2.0,42.0,2.0,7.119576153653502,155,19.0,5350.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.109766666666665,29.38715,2733,11.761079179738914,42.339885047060086,4.0,42.0,4.0,2.9402697949347285,61,21.0,5354.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.109833333333334,29.387216666666667,2734,9.479046768036554,34.1245683649316,2.0,42.0,2.0,4.739523384018277,38,23.0,5355.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10993333333333,29.387233333333334,2735,11.196403960136081,40.30705425648989,4.0,42.0,4.0,2.7991009900340202,7,31.0,5356.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11,29.3872,2736,7.969819748838748,28.691351095819492,4.0,44.0,4.0,1.992454937209687,338,29.0,5357.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.11005,29.387133333333335,2737,8.118089907262132,29.225123666143674,3.0,44.0,3.0,2.706029969087377,313,25.0,5358.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10966666666667,29.38625,2751,15.450262899743949,55.62094643907822,2.0,36.0,2.0,7.7251314498719745,196,26.0,5366.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10955,29.386266666666668,2753,13.032102356633247,46.91556848387969,4.0,39.0,4.0,3.258025589158312,173,23.0,5367.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10925,29.386733333333332,2759,14.441259484617662,51.988534144623586,3.0,36.0,3.0,4.81375316153922,112,10.0,5371.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.109233333333336,29.386866666666666,2760,11.9946957247385,43.1809046090586,4.0,39.0,4.0,2.998673931184625,98,14.0,5372.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.109233333333336,29.387,2762,11.851223927877115,42.66440614035761,3.0,41.0,3.0,3.9504079759590383,89,9.0,5373.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10925,29.3871,2764,9.078832743619325,32.68379787702957,3.0,40.0,3.0,3.0262775812064415,78,11.0,5374.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.1093,29.387283333333333,2768,9.627505427265586,34.65901953815611,2.0,37.0,2.0,4.813752713632793,67,8.0,5376.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.109316666666665,29.387383333333332,2771,9.078825120274969,32.68377043298989,2.0,35.0,2.0,4.539412560137484,78,11.0,5377.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10935,29.38746666666667,2773,8.279415291271427,29.80589504857714,2.0,34.0,2.0,4.139707645635713,63,15.0,5378.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.1097,29.3873,2783,13.08591270468578,47.109285736868806,2.0,35.0,2.0,6.54295635234289,295,32.0,5383.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.109716666666664,29.387183333333333,2784,10.533427332233606,37.920338396040975,2.0,36.0,2.0,5.266713666116803,280,15.0,5384.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.1093,29.386683333333334,2787,13.689122432069013,49.280840755448445,2.0,34.0,2.0,6.844561216034506,198,15.0,5389.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10916666666667,29.386666666666667,2788,14.871261134042154,53.53654008255175,2.0,35.0,2.0,7.435630567021077,185,13.0,5390.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10905,29.3867,2789,13.282295675718805,47.8162644325877,2.0,34.0,2.0,6.641147837859402,167,18.0,5391.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10895,29.386783333333334,2790,13.342755139321483,48.03391850155734,2.0,32.0,2.0,6.671377569660741,146,21.0,5392.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10885,29.387033333333335,2793,12.415226614638852,44.694815812699865,2.0,29.0,2.0,6.207613307319426,107,18.0,5394.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.108866666666664,29.387183333333333,2795,13.460384120595487,48.45738283414376,2.0,30.0,2.0,6.730192060297743,82,25.0,5395.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.1089,29.3873,2796,11.009957543863154,39.63584715790735,2.0,30.0,2.0,5.504978771931577,70,12.0,5396.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10893333333333,29.3874,2798,9.62754490018606,34.659161640669815,2.0,30.0,2.0,4.81377245009303,67,3.0,5397.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
37.10896666666667,29.3875,2800,9.627541311064162,34.65914871983098,2.0,30.0,2.0,4.813770655532081,67,0.0,5398.0,1.0,29.15,1008.0,25.0,7.13,1.97,12.0
