lat,lon,datetime,dt,temp,pressure,humidity,dew_point,wind_speed,wind_deg
38.8,31.5,2020-07-26 15:00:00+00:00,1595775600,33.56,1005,18,6.0,2.95,285
38.8,31.6,2020-07-26 15:00:00+00:00,1595775600,35.4,1005,17,6.65,3.37,232
38.8,31.7,2020-07-26 15:00:00+00:00,1595775600,33.04,1004,17,4.76,3.37,231
38.8,31.8,2020-07-26 15:00:00+00:00,1595775600,34.77,1004,17,6.14,3.37,231
38.8,31.8,2020-07-26 16:00:00+00:00,1595779200,34.16,1005,16,4.79,2.97,247
38.8,31.9,2020-07-26 16:00:00+00:00,1595779200,35.99,1004,16,6.24,3.35,240
38.9,31.9,2020-07-26 16:00:00+00:00,1595779200,35.93,1004,14,4.28,2.48,283
38.9,32.0,2020-07-26 16:00:00+00:00,1595779200,36.66,1004,14,4.85,2.48,283
39.0,32.1,2020-07-26 16:00:00+00:00,1595779200,36.63,1004,14,4.82,2.48,283
40.0,32.3,2020-06-30 08:00:00+00:00,1593504000,26.65,1008,34,9.51,1.28,355
40.0,32.4,2020-06-30 08:00:00+00:00,1593504000,24.56,1008,36,8.52,2.1,200
40.0,32.4,2020-06-30 09:00:00+00:00,1593507600,25.88,1008,30,7.0,2.6,70
39.9,32.4,2020-06-30 09:00:00+00:00,1593507600,29.04,1008,29,9.22,2.12,4
39.8,32.4,2020-06-30 09:00:00+00:00,1593507600,29.5,1008,29,9.61,2.87,353
39.7,32.4,2020-06-30 09:00:00+00:00,1593507600,30.44,1008,29,10.42,2.87,353
39.7,32.5,2020-06-30 09:00:00+00:00,1593507600,28.02,1008,29,8.34,2.87,353
39.7,32.5,2020-06-30 10:00:00+00:00,1593511200,29.3,1007,23,6.04,2.97,0
39.6,32.5,2020-06-30 10:00:00+00:00,1593511200,29.35,1007,23,6.09,2.97,0
39.6,32.4,2020-06-30 10:00:00+00:00,1593511200,31.16,1007,25,8.82,3.02,357
39.5,32.4,2020-06-30 10:00:00+00:00,1593511200,30.36,1007,25,8.15,3.02,357
39.5,32.5,2020-06-30 10:00:00+00:00,1593511200,29.61,1007,25,7.52,3.02,357
39.4,32.5,2020-06-30 10:00:00+00:00,1593511200,29.13,1007,25,7.11,3.02,357
39.4,32.5,2020-06-30 11:00:00+00:00,1593514800,29.86,1007,22,5.87,3.41,354
39.3,32.5,2020-06-30 11:00:00+00:00,1593514800,31.4,1007,22,7.14,3.41,354
39.2,32.5,2020-06-30 11:00:00+00:00,1593514800,29.9,1007,23,6.54,3.29,347
39.1,32.5,2020-06-30 11:00:00+00:00,1593514800,30.91,1007,23,7.39,3.29,347
39.1,32.6,2020-06-30 11:00:00+00:00,1593514800,30.04,1006,23,6.66,3.52,349
39.0,32.6,2020-06-30 11:00:00+00:00,1593514800,29.87,1006,23,6.52,3.52,349
39.0,32.6,2020-06-30 12:00:00+00:00,1593518400,30.4,1006,22,6.32,4.01,348
38.9,32.6,2020-06-30 12:00:00+00:00,1593518400,29.62,1006,22,5.67,4.01,348
38.8,32.6,2020-06-30 12:00:00+00:00,1593518400,30.24,1006,22,6.18,3.72,356
38.7,32.6,2020-06-30 12:00:00+00:00,1593518400,30.45,1006,22,6.36,3.72,356
38.7,32.7,2020-06-30 12:00:00+00:00,1593518400,30.58,1006,23,7.11,3.38,11
38.6,32.7,2020-06-30 12:00:00+00:00,1593518400,30.28,1006,24,7.48,3.79,13
38.6,32.7,2020-06-30 13:00:00+00:00,1593522000,30.6,1006,24,7.75,3.92,15
38.5,32.7,2020-06-30 13:00:00+00:00,1593522000,30.43,1006,24,7.61,3.92,15
38.4,32.7,2020-06-30 13:00:00+00:00,1593522000,30.62,1006,24,7.77,3.92,15
38.4,32.8,2020-06-30 13:00:00+00:00,1593522000,30.38,1006,24,7.57,3.92,15
38.3,32.8,2020-06-30 13:00:00+00:00,1593522000,30.33,1006,25,8.12,4.58,11
38.2,32.8,2020-06-30 13:00:00+00:00,1593522000,29.85,1006,25,7.72,4.58,11
38.2,32.8,2020-06-30 14:00:00+00:00,1593525600,29.9,1005,23,6.54,4.55,15
38.1,32.8,2020-06-30 14:00:00+00:00,1593525600,30.51,1005,23,7.05,5.24,14
38.0,32.8,2020-06-30 14:00:00+00:00,1593525600,30.91,1005,23,7.39,5.24,14
37.9,32.8,2020-06-30 14:00:00+00:00,1593525600,30.91,1005,23,7.39,5.24,14
37.8,32.8,2020-06-30 14:00:00+00:00,1593525600,30.89,1005,22,6.72,5.56,14
36.5,29.6,2020-07-15 07:00:00+00:00,1594796400,26.88,1010,39,11.77,1.61,214
36.5,29.6,2020-07-15 08:00:00+00:00,1594800000,28.45,1010,35,11.52,2.11,215
36.6,29.6,2020-07-15 08:00:00+00:00,1594800000,23.95,1010,35,7.57,2.11,215
36.6,29.7,2020-07-15 08:00:00+00:00,1594800000,29.84,1011,34,12.3,2.47,198
36.6,29.7,2020-07-15 09:00:00+00:00,1594803600,30.41,1011,31,11.39,2.69,202
36.7,29.7,2020-07-15 09:00:00+00:00,1594803600,28.16,1011,30,8.96,3.06,215
36.8,29.7,2020-07-15 09:00:00+00:00,1594803600,27.31,1011,30,8.23,3.06,215
36.9,29.7,2020-07-15 09:00:00+00:00,1594803600,29.07,1011,26,7.63,2.96,216
36.9,29.8,2020-07-15 09:00:00+00:00,1594803600,24.13,1011,26,3.45,2.96,216
36.9,29.8,2020-07-15 10:00:00+00:00,1594807200,25.07,1010,25,3.69,3.16,229
37.0,29.8,2020-07-15 10:00:00+00:00,1594807200,27.79,1010,25,5.98,3.16,229
37.1,29.8,2020-07-15 10:00:00+00:00,1594807200,28.97,1010,25,6.98,3.16,229
37.1,29.9,2020-07-15 10:00:00+00:00,1594807200,29.03,1010,25,7.03,1.86,200
37.2,29.9,2020-07-15 10:00:00+00:00,1594807200,27.38,1010,23,4.44,1.88,185
37.2,29.9,2020-07-15 11:00:00+00:00,1594810800,28.13,1009,23,5.07,1.86,190
37.2,29.8,2020-07-15 11:00:00+00:00,1594810800,30.96,1009,22,6.78,2.79,229
37.3,29.8,2020-07-15 11:00:00+00:00,1594810800,32.46,1009,22,8.02,2.79,229
37.3,29.9,2020-07-15 11:00:00+00:00,1594810800,32.48,1009,23,8.69,1.86,190
37.4,29.9,2020-07-15 11:00:00+00:00,1594810800,31.41,1008,23,7.8,1.49,203
37.4,29.9,2020-07-15 12:00:00+00:00,1594814400,32.2,1008,22,7.81,1.41,206
37.5,29.9,2020-07-15 12:00:00+00:00,1594814400,31.64,1008,22,7.34,1.41,206
37.6,29.9,2020-07-15 12:00:00+00:00,1594814400,32.32,1008,22,7.91,1.41,206
37.6,30.0,2020-07-15 12:00:00+00:00,1594814400,36.36,1007,23,11.92,1.09,235
37.7,30.0,2020-07-15 12:00:00+00:00,1594814400,33.92,1007,23,9.89,1.09,235
37.7,30.0,2020-07-15 13:00:00+00:00,1594818000,34.28,1007,22,9.53,0.91,240
37.8,30.0,2020-07-15 13:00:00+00:00,1594818000,29.59,1007,24,6.9,2.04,255
37.8,30.1,2020-07-15 13:00:00+00:00,1594818000,31.35,1007,22,7.1,0.91,240
37.9,30.1,2020-07-15 13:00:00+00:00,1594818000,35.09,1007,24,11.5,2.04,255
37.9,30.2,2020-07-15 13:00:00+00:00,1594818000,31.98,1008,20,6.24,4.1,240
37.9,30.2,2020-07-15 14:00:00+00:00,1594821600,31.72,1008,28,10.98,8.7,150
38.0,30.2,2020-07-15 14:00:00+00:00,1594821600,34.82,1008,31,15.2,2.1,202
38.0,30.3,2020-07-15 14:00:00+00:00,1594821600,33.2,1008,31,13.8,2.1,202
38.1,30.3,2020-07-15 14:00:00+00:00,1594821600,29.39,1008,31,10.51,2.1,202
38.1,30.4,2020-07-15 14:00:00+00:00,1594821600,28.91,1008,34,11.49,3.03,189
38.2,30.4,2020-07-15 14:00:00+00:00,1594821600,31.77,1008,33,13.52,3.04,217
38.2,30.5,2020-07-15 14:00:00+00:00,1594821600,25.11,1008,33,7.72,3.04,217
38.2,30.5,2020-07-15 15:00:00+00:00,1594825200,24.67,1008,32,6.89,2.78,212
38.2,30.6,2020-07-15 15:00:00+00:00,1594825200,28.44,1008,32,10.17,2.78,212
38.3,30.6,2020-07-15 15:00:00+00:00,1594825200,31.3,1008,32,12.65,2.78,212
38.3,30.7,2020-07-15 15:00:00+00:00,1594825200,31.49,1008,33,13.28,2.82,203
38.3,30.8,2020-07-15 15:00:00+00:00,1594825200,29.24,1008,33,11.32,2.82,203
38.4,30.8,2020-07-15 15:00:00+00:00,1594825200,31.63,1007,28,10.91,2.97,233
37.0,29.3,2024-08-19 08:00:00+00:00,1724054400,26.56,1010,29,7.09,1.97,224
37.0,29.4,2024-08-19 08:00:00+00:00,1724054400,28.27,1010,29,8.56,1.25,234
37.1,29.4,2024-08-19 08:00:00+00:00,1724054400,26.96,1010,29,7.43,1.25,234
37.1,29.4,2024-08-19 09:00:00+00:00,1724058000,28.41,1010,27,7.63,1.83,247
37.2,29.4,2024-08-19 09:00:00+00:00,1724058000,28.35,1009,27,7.58,1.02,261
37.2,29.5,2024-08-19 09:00:00+00:00,1724058000,28.16,1009,27,7.41,1.02,261
37.2,29.6,2024-08-19 09:00:00+00:00,1724058000,30.33,1009,27,9.26,1.02,261
37.3,29.6,2024-08-19 09:00:00+00:00,1724058000,30.15,1009,27,9.11,1.02,261
37.3,29.7,2024-08-19 09:00:00+00:00,1724058000,28.69,1009,27,7.86,0.23,281
37.3,29.7,2024-08-19 10:00:00+00:00,1724061600,30.76,1009,22,6.61,1.13,260
37.4,29.7,2024-08-19 10:00:00+00:00,1724061600,29.34,1008,23,6.08,1.36,255
37.4,29.8,2024-08-19 10:00:00+00:00,1724061600,31.68,1008,23,8.03,1.36,255
37.5,29.8,2024-08-19 10:00:00+00:00,1724061600,31.82,1008,23,8.14,1.36,255
37.5,29.8,2024-08-19 11:00:00+00:00,1724065200,32.87,1008,21,7.68,2.18,277
37.6,29.8,2024-08-19 11:00:00+00:00,1724065200,32.6,1008,21,7.46,2.18,277
37.6,29.9,2024-08-19 11:00:00+00:00,1724065200,32.91,1008,22,8.39,0.64,229
37.7,29.9,2024-08-19 11:00:00+00:00,1724065200,33.17,1007,16,4.0,2.57,0
37.7,30.0,2024-08-19 11:00:00+00:00,1724065200,34.3,1007,22,9.54,1.58,256
37.8,30.0,2024-08-19 11:00:00+00:00,1724065200,29.72,1007,20,4.38,2.67,248
37.8,30.1,2024-08-19 11:00:00+00:00,1724065200,32.03,1007,22,7.67,1.58,256
37.8,30.1,2024-08-19 12:00:00+00:00,1724068800,32.77,1007,20,6.88,1.93,282
37.9,30.1,2024-08-19 12:00:00+00:00,1724068800,36.5,1007,19,9.17,2.95,267
37.9,30.2,2024-08-19 12:00:00+00:00,1724068800,33.69,1007,17,5.28,4.12,220
38.0,30.2,2024-08-19 12:00:00+00:00,1724068800,36.72,1007,20,10.11,3.01,251
38.0,30.3,2024-08-19 12:00:00+00:00,1724068800,36.34,1007,20,9.8,3.01,251
38.1,30.3,2024-08-19 12:00:00+00:00,1724068800,32.83,1007,20,6.93,3.01,251
38.1,30.4,2024-08-19 12:00:00+00:00,1724068800,32.35,1008,21,7.25,3.14,230
38.1,30.4,2024-08-19 13:00:00+00:00,1724072400,32.44,1008,20,6.61,3.02,235
38.1,30.5,2024-08-19 13:00:00+00:00,1724072400,34.67,1007,19,7.68,3.44,253
38.2,30.5,2024-08-19 13:00:00+00:00,1724072400,28.4,1007,19,2.58,3.44,253
38.2,30.6,2024-08-19 13:00:00+00:00,1724072400,32.0,1007,19,5.51,3.44,253
38.3,30.6,2024-08-19 13:00:00+00:00,1724072400,34.01,1007,19,7.15,3.44,253
38.3,30.7,2024-08-19 13:00:00+00:00,1724072400,34.2,1007,20,8.05,2.89,243
38.3,30.8,2024-08-19 13:00:00+00:00,1724072400,32.05,1007,20,6.29,2.89,243
38.3,30.8,2024-08-19 14:00:00+00:00,1724076000,32.42,1007,20,6.6,2.9,250
38.4,30.8,2024-08-19 14:00:00+00:00,1724076000,34.81,1007,19,7.8,3.4,265
38.4,30.9,2024-08-19 14:00:00+00:00,1724076000,31.19,1006,19,4.85,2.89,255
38.4,31.0,2024-08-19 14:00:00+00:00,1724076000,36.49,1006,19,9.16,2.89,255
38.5,31.0,2024-08-19 14:00:00+00:00,1724076000,34.13,1006,19,7.24,2.89,255
38.6,31.0,2024-08-19 14:00:00+00:00,1724076000,35.13,1006,17,6.43,3.36,254
38.7,31.0,2024-08-19 14:00:00+00:00,1724076000,35.2,1006,17,6.49,3.36,254
38.7,31.0,2024-08-19 15:00:00+00:00,1724079600,34.85,1006,17,6.21,3.81,259
38.7,31.1,2024-08-19 15:00:00+00:00,1724079600,34.38,1006,17,5.83,3.81,259
38.8,31.1,2024-08-19 15:00:00+00:00,1724079600,32.84,1006,17,4.6,3.81,259
38.8,31.2,2024-08-19 15:00:00+00:00,1724079600,28.39,1006,18,1.81,3.41,252
38.8,31.3,2024-08-19 15:00:00+00:00,1724079600,33.4,1006,18,5.87,3.41,252
38.9,31.3,2024-08-19 15:00:00+00:00,1724079600,33.24,1006,15,3.14,2.78,261
38.9,31.3,2024-08-19 16:00:00+00:00,1724083200,31.81,1006,17,3.77,2.75,288
39.0,31.3,2024-08-19 16:00:00+00:00,1724083200,33.89,1006,17,5.44,2.75,288
39.0,31.4,2024-08-19 16:00:00+00:00,1724083200,34.09,1006,15,3.81,1.7,303
39.1,31.3,2024-08-19 16:00:00+00:00,1724083200,34.04,1006,17,5.56,2.75,288
39.1,31.4,2024-08-19 16:00:00+00:00,1724083200,33.93,1006,15,3.68,1.7,303
39.9,32.4,2020-06-30 08:00:00+00:00,1593504000,27.73,1008,34,10.45,1.84,12
39.3,32.5,2020-06-30 10:00:00+00:00,1593511200,30.67,1007,25,8.41,3.02,357
37.8,32.8,2020-06-30 15:00:00+00:00,1593529200,30.68,1005,22,6.55,5.36,20
37.0,29.3,2022-07-30 08:00:00+00:00,1659168000,27.93,1008,31,9.25,0.72,246
36.9,29.3,2022-07-30 08:00:00+00:00,1659168000,24.04,1008,31,5.88,0.72,246
36.9,29.4,2022-07-30 08:00:00+00:00,1659168000,25.0,1009,29,5.75,0.67,315
37.0,29.3,2022-07-30 09:00:00+00:00,1659171600,28.9,1008,31,10.09,1.81,242
37.1,29.3,2022-07-30 09:00:00+00:00,1659171600,28.73,1008,31,9.94,1.81,242
37.1,29.2,2022-07-30 09:00:00+00:00,1659171600,30.2,1008,31,11.21,1.81,242
37.2,29.2,2022-07-30 09:00:00+00:00,1659171600,30.5,1008,28,9.94,1.13,341
37.2,29.2,2022-07-30 10:00:00+00:00,1659175200,31.55,1009,29,11.37,1.42,333
37.2,29.1,2022-07-30 10:00:00+00:00,1659175200,27.48,1008,31,8.86,1.52,317
37.3,29.1,2022-07-30 10:00:00+00:00,1659175200,28.92,1008,31,10.11,1.52,317
37.4,29.1,2022-07-30 10:00:00+00:00,1659175200,32.59,1008,26,10.61,2.58,349
37.4,29.1,2022-07-30 11:00:00+00:00,1659178800,33.59,1007,23,9.62,3.45,339
37.5,29.1,2022-07-30 11:00:00+00:00,1659178800,34.72,1007,23,10.56,3.45,339
37.5,29.2,2022-07-30 11:00:00+00:00,1659178800,33.14,1007,22,8.58,3.36,339
37.6,29.2,2022-07-30 11:00:00+00:00,1659178800,34.37,1007,22,9.6,3.36,339
37.6,29.3,2022-07-30 11:00:00+00:00,1659178800,36.58,1007,22,11.43,3.36,339
37.6,29.4,2022-07-30 11:00:00+00:00,1659178800,35.0,1007,21,9.43,3.13,337
37.6,29.4,2022-07-30 12:00:00+00:00,1659182400,35.53,1007,22,10.56,3.62,334
37.6,29.5,2022-07-30 12:00:00+00:00,1659182400,32.01,1007,20,6.26,3.52,322
37.5,29.5,2022-07-30 12:00:00+00:00,1659182400,35.04,1007,22,10.16,3.62,334
37.5,29.6,2022-07-30 12:00:00+00:00,1659182400,33.67,1007,22,9.02,3.62,334
37.6,29.6,2022-07-30 12:00:00+00:00,1659182400,32.3,1007,22,7.89,3.62,334
37.6,29.6,2022-07-30 13:00:00+00:00,1659186000,32.56,1006,21,7.42,3.77,335
37.6,29.7,2022-07-30 13:00:00+00:00,1659186000,32.76,1006,21,7.59,3.54,344
37.6,29.8,2022-07-30 13:00:00+00:00,1659186000,34.14,1006,21,8.72,3.54,344
37.6,29.9,2022-07-30 13:00:00+00:00,1659186000,34.45,1007,22,9.67,3.17,352
37.5,29.8,2022-07-30 13:00:00+00:00,1659186000,34.3,1006,21,8.85,3.54,344
37.5,29.8,2022-07-30 14:00:00+00:00,1659189600,34.25,1006,20,8.09,3.8,342
37.5,29.7,2022-07-30 14:00:00+00:00,1659189600,33.31,1006,20,7.33,3.8,342
37.4,29.7,2022-07-30 14:00:00+00:00,1659189600,31.77,1006,20,6.06,3.8,342
37.4,29.6,2022-07-30 14:00:00+00:00,1659189600,33.4,1006,20,7.4,3.98,334
37.3,29.6,2022-07-30 14:00:00+00:00,1659189600,34.65,1006,21,9.14,2.68,311
37.3,29.5,2022-07-30 14:00:00+00:00,1659189600,35.76,1006,20,9.33,3.98,334
37.3,29.5,2022-07-30 15:00:00+00:00,1659193200,35.27,1006,20,8.93,4.23,334
37.2,29.5,2022-07-30 15:00:00+00:00,1659193200,29.72,1006,21,5.08,2.59,301
37.1,29.5,2022-07-30 15:00:00+00:00,1659193200,30.68,1006,21,5.87,2.59,301
37.0,29.3,2019-06-05 09:00:00+00:00,1559725200,19.6,1014,37,4.53,3.02,216
37.0,29.4,2019-06-05 09:00:00+00:00,1559725200,21.3,1014,31,3.5,3.05,220
37.1,29.4,2019-06-05 09:00:00+00:00,1559725200,20.23,1014,31,2.58,3.05,220
37.1,29.4,2019-06-05 10:00:00+00:00,1559728800,21.17,1014,34,4.71,3.33,225
37.1,29.5,2019-06-05 10:00:00+00:00,1559728800,22.09,1013,26,1.71,2.75,220
37.2,29.5,2019-06-05 10:00:00+00:00,1559728800,21.13,1013,26,0.89,2.75,220
37.2,29.6,2019-06-05 10:00:00+00:00,1559728800,24.34,1013,26,3.62,2.75,220
37.2,29.6,2019-06-05 11:00:00+00:00,1559732400,25.67,1013,25,4.19,3.3,223
37.3,29.6,2019-06-05 11:00:00+00:00,1559732400,26.21,1013,25,4.65,3.3,223
37.3,29.7,2019-06-05 11:00:00+00:00,1559732400,24.75,1013,20,0.3,2.75,217
37.4,29.7,2019-06-05 11:00:00+00:00,1559732400,23.33,1012,19,-1.39,2.11,219
37.5,29.7,2019-06-05 11:00:00+00:00,1559732400,25.08,1012,19,-0.12,2.11,219
37.5,29.8,2019-06-05 11:00:00+00:00,1559732400,25.9,1012,19,0.53,2.11,219
37.6,29.8,2019-06-05 11:00:00+00:00,1559732400,25.78,1012,19,0.44,2.11,219
37.6,29.8,2019-06-05 12:00:00+00:00,1559736000,26.63,1012,19,1.13,2.38,222
37.6,29.9,2019-06-05 12:00:00+00:00,1559736000,26.94,1012,22,3.44,2.49,161
37.7,29.9,2019-06-05 12:00:00+00:00,1559736000,27.12,1011,24,4.83,2.6,310
37.8,29.9,2019-06-05 12:00:00+00:00,1559736000,29.15,1011,24,6.53,2.6,310
37.8,30.0,2019-06-05 12:00:00+00:00,1559736000,23.87,1011,20,-0.38,1.96,188
37.9,30.0,2019-06-05 12:00:00+00:00,1559736000,29.34,1011,20,4.07,1.96,188
37.9,30.0,2019-06-05 13:00:00+00:00,1559739600,29.88,1011,19,3.79,1.8,183
37.9,30.1,2019-06-05 13:00:00+00:00,1559739600,29.75,1011,19,3.68,1.8,183
38.0,30.1,2019-06-05 13:00:00+00:00,1559739600,28.82,1011,19,2.92,1.8,183
38.0,30.2,2019-06-05 13:00:00+00:00,1559739600,29.71,1012,31,10.79,2.78,173
38.1,30.2,2019-06-05 13:00:00+00:00,1559739600,28.6,1012,31,9.83,2.78,173
38.1,30.3,2019-06-05 13:00:00+00:00,1559739600,24.13,1012,31,5.96,2.78,173
38.2,30.3,2019-06-05 13:00:00+00:00,1559739600,24.96,1012,26,4.15,3.29,196
38.2,30.3,2019-06-05 14:00:00+00:00,1559743200,24.88,1011,25,3.53,3.13,196
38.3,30.3,2019-06-05 14:00:00+00:00,1559743200,24.02,1011,25,2.8,3.13,196
38.4,30.3,2019-06-05 14:00:00+00:00,1559743200,26.29,1011,19,0.85,3.54,215
38.4,30.4,2019-06-05 14:00:00+00:00,1559743200,21.94,1011,22,-0.64,3.59,206
38.4,30.4,2019-06-05 15:00:00+00:00,1559746800,22.16,1011,21,-1.04,3.45,206
38.4,30.5,2019-06-05 15:00:00+00:00,1559746800,24.07,1011,21,0.41,3.45,206
38.5,30.5,2019-06-05 15:00:00+00:00,1559746800,26.86,1011,21,2.72,3.45,206
38.5,30.6,2019-06-05 15:00:00+00:00,1559746800,27.45,1011,21,3.21,3.45,206
38.6,30.6,2019-06-05 15:00:00+00:00,1559746800,26.88,1011,21,2.74,3.45,206
38.6,30.7,2019-06-05 15:00:00+00:00,1559746800,25.67,1011,22,2.39,3.48,208
38.7,30.7,2019-06-05 15:00:00+00:00,1559746800,28.27,1010,16,0.08,3.94,216
38.7,30.7,2019-06-05 16:00:00+00:00,1559750400,27.04,1010,21,2.87,2.1,260
38.8,30.7,2019-06-05 16:00:00+00:00,1559750400,27.81,1010,16,-0.25,3.65,217
37.3,29.5,2020-07-26 09:00:00+00:00,1595754000,31.52,1008,33,13.31,1.55,252
37.8,29.9,2020-07-26 11:00:00+00:00,1595761200,34.31,1007,23,10.22,3.1,290
37.9,30.2,2020-07-26 12:00:00+00:00,1595764800,32.57,1007,19,5.98,3.6,190
38.0,30.2,2020-07-26 12:00:00+00:00,1595764800,35.6,1007,29,14.83,2.0,209
38.1,30.4,2020-07-26 13:00:00+00:00,1595768400,30.98,1007,31,11.89,2.82,201
38.2,30.4,2020-07-26 13:00:00+00:00,1595768400,33.84,1007,27,12.24,3.07,218
38.2,30.5,2020-07-26 13:00:00+00:00,1595768400,26.82,1007,27,6.27,3.07,218
38.2,30.6,2020-07-26 13:00:00+00:00,1595768400,30.53,1007,27,9.43,3.07,218
38.3,30.7,2020-07-26 14:00:00+00:00,1595772000,33.4,1007,28,12.42,2.89,212
38.4,30.7,2020-07-26 14:00:00+00:00,1595772000,32.35,1006,24,9.21,3.05,240
38.4,30.8,2020-07-26 14:00:00+00:00,1595772000,33.58,1006,24,10.24,3.05,240
38.5,30.8,2020-07-26 14:00:00+00:00,1595772000,35.38,1006,24,11.75,3.05,240
38.5,30.9,2020-07-26 14:00:00+00:00,1595772000,36.19,1006,23,11.78,2.97,223
38.6,30.9,2020-07-26 15:00:00+00:00,1595775600,33.98,1006,22,9.28,3.04,231
38.6,31.0,2020-07-26 15:00:00+00:00,1595775600,34.42,1005,20,8.23,3.45,255
38.6,31.1,2020-07-26 15:00:00+00:00,1595775600,34.53,1006,22,9.73,3.04,231
38.6,31.2,2020-07-26 15:00:00+00:00,1595775600,34.45,1006,21,8.98,3.17,230
38.6,31.3,2020-07-26 15:00:00+00:00,1595775600,34.23,1006,21,8.8,3.17,230
37.0,29.3,2024-07-04 07:00:00+00:00,1720076400,22.58,1006,44,9.72,2.25,219
37.0,29.3,2024-07-04 08:00:00+00:00,1720080000,24.49,1006,40,10.02,2.85,218
37.0,29.4,2024-07-04 08:00:00+00:00,1720080000,26.19,1006,33,8.67,3.04,223
37.1,29.4,2024-07-04 08:00:00+00:00,1720080000,25.01,1006,33,7.64,3.04,223
37.1,29.5,2024-07-04 08:00:00+00:00,1720080000,25.81,1005,28,5.94,2.22,222
37.1,29.6,2024-07-04 08:00:00+00:00,1720080000,27.95,1006,33,10.2,3.04,223
37.1,29.7,2024-07-04 08:00:00+00:00,1720080000,27.16,1006,30,8.1,2.89,218
37.1,29.7,2024-07-04 09:00:00+00:00,1720083600,28.49,1006,27,7.69,3.33,217
37.2,29.7,2024-07-04 09:00:00+00:00,1720083600,27.27,1005,23,4.35,2.39,213
37.2,29.8,2024-07-04 09:00:00+00:00,1720083600,29.06,1005,23,5.84,2.39,213
37.3,29.8,2024-07-04 09:00:00+00:00,1720083600,30.26,1005,23,6.84,2.39,213
37.3,29.9,2024-07-04 09:00:00+00:00,1720083600,30.28,1005,26,8.66,2.14,162
37.3,29.9,2024-07-04 10:00:00+00:00,1720087200,31.7,1005,20,6.01,1.78,190
37.4,29.9,2024-07-04 10:00:00+00:00,1720087200,30.63,1005,23,7.15,1.66,185
37.4,30.0,2024-07-04 10:00:00+00:00,1720087200,30.27,1005,23,6.85,1.66,185
37.5,30.0,2024-07-04 10:00:00+00:00,1720087200,30.17,1005,23,6.77,1.66,185
37.5,30.1,2024-07-04 10:00:00+00:00,1720087200,29.99,1005,23,6.62,1.66,185
37.6,30.1,2024-07-04 10:00:00+00:00,1720087200,30.65,1005,23,7.17,1.66,185
37.6,30.0,2024-07-04 10:00:00+00:00,1720087200,34.17,1004,28,13.07,1.6,209
37.6,30.0,2024-07-04 11:00:00+00:00,1720090800,35.24,1003,22,10.32,1.83,207
37.7,30.0,2024-07-04 11:00:00+00:00,1720090800,32.8,1003,22,8.3,1.83,207
37.8,30.0,2024-07-04 11:00:00+00:00,1720090800,27.97,1003,23,4.93,2.7,227
37.9,30.0,2024-07-04 11:00:00+00:00,1720090800,33.44,1003,23,9.49,2.7,227
37.9,30.0,2024-07-04 12:00:00+00:00,1720094400,33.96,1002,20,7.86,2.67,209
37.9,30.1,2024-07-04 12:00:00+00:00,1720094400,32.37,1002,20,6.56,2.67,209
38.0,30.1,2024-07-04 12:00:00+00:00,1720094400,32.3,1002,20,6.5,2.67,209
38.0,30.2,2024-07-04 12:00:00+00:00,1720094400,33.18,1004,35,15.66,3.36,182
38.1,30.2,2024-07-04 12:00:00+00:00,1720094400,32.19,1004,35,14.8,3.36,182
38.1,30.3,2024-07-04 12:00:00+00:00,1720094400,27.42,1004,35,10.62,3.36,182
38.2,30.3,2024-07-04 12:00:00+00:00,1720094400,28.24,1003,30,9.03,3.9,208
38.2,30.4,2024-07-04 12:00:00+00:00,1720094400,29.8,1004,40,14.76,4.29,198
38.2,30.4,2024-07-04 13:00:00+00:00,1720098000,30.01,1004,42,15.7,4.32,184
38.3,30.4,2024-07-04 13:00:00+00:00,1720098000,28.19,1004,42,14.07,4.32,184
38.3,30.5,2024-07-04 13:00:00+00:00,1720098000,27.56,1003,32,9.4,4.33,196
38.4,30.5,2024-07-04 13:00:00+00:00,1720098000,25.8,1003,32,7.87,4.33,196
38.4,30.6,2024-07-04 13:00:00+00:00,1720098000,25.97,1003,32,8.02,4.33,196
38.5,30.6,2024-07-04 13:00:00+00:00,1720098000,28.76,1003,32,10.44,4.33,196
38.5,30.7,2024-07-04 13:00:00+00:00,1720098000,28.96,1003,35,11.97,3.92,198
38.6,30.7,2024-07-04 13:00:00+00:00,1720098000,26.95,1003,20,2.11,5.14,240
38.6,30.7,2024-07-04 14:00:00+00:00,1720101600,26.5,1003,23,3.71,5.66,230
38.7,30.7,2024-07-04 14:00:00+00:00,1720101600,29.26,1002,23,6.01,5.66,230
38.7,30.8,2024-07-04 14:00:00+00:00,1720101600,28.37,1002,23,5.27,5.66,230
38.8,30.8,2024-07-04 14:00:00+00:00,1720101600,28.66,1002,23,5.51,5.66,230
38.8,30.9,2024-07-04 14:00:00+00:00,1720101600,26.21,1003,38,10.78,4.35,204
37.0,29.3,2020-08-07 08:00:00+00:00,1596787200,27.57,1011,33,9.87,3.06,228
37.0,29.4,2020-08-07 08:00:00+00:00,1596787200,29.27,1011,32,10.89,3.24,240
37.1,29.4,2020-08-07 08:00:00+00:00,1596787200,27.95,1011,32,9.74,3.24,240
37.1,29.4,2020-08-07 09:00:00+00:00,1596790800,29.26,1011,32,10.88,3.92,241
